fn,maize streak virus,disease,okukkoola,muwogo,mpeke,mucungwa,greens,garden,mango,bulimi,obuwuka,ebikoola,obulimi,ebisoolisooli,kaamulali,eddagala,beans,omuyembe,leaf,kisaanyi,leaves,butterfly,okuzifuuyira,micungwa,ppaapaali,emboga,kikolo,harvest,olusuku,coffee,super grow,rice,ensujju,okulima,worm,ebbugga,onion,ensigo,plantation,ensukusa,maize stalk borer,amakoola,muceere,insect,pumpkin,spray,namuginga,tomatoes,akatungulu,ground nuts,orange,nursery bed,npk,mangoes,ebitooke,maize,endwadde,lumonde,ensiringanyi,pawpaw,ebijjanjalo,sukumawiki,caterpillars,matooke seedlings,okusaasaana,omuceere,ebikajjo,mulimi,sikungula,watermelon,ennima,akammwanyi,amakungula,ebyobulimi,okugimusa,sow,Pump,ekigimusa,ekirime,okusiga,nfukirira,faamu,okulimibwa,pampu,vegetables,lusuku,ennyaanya,ekisaanyi,bibala,ekikajjo,ennimiro,okukungula,akatunda,eppapaali,endagala,ekijanjaalo,abalimi,plant,Spinach,ndwadde,caterpillar,miceere,farmer,irrigate,nnakati,omusiri,weeding,okusaasaanya,amalagala,ekikoola,ebisooli,munyeera,ekirwadde,enkota,banana,fruit picking,ebibala,dig,doodo,omulimisa,eggobe,seed,crop,okunnoga,obutunda,fruit,endokwa,ebikolo,omucungwa,okufukirira,obulwadde,ebijanjaalo,matooke,pepper,agriculture,afukirira,nnyaanya,medicine,nambaale,cassava,sugarcane,ekimera,kikajjo,obusaanyi,ekibala,ebigimusa,kukungula,nnimiro,ebikongoliro,irish potatoes,ensuku,emicungwa,ekikolo,ejjobyo,omulimi,okusimba,sweet potatoes,okufuuyira,farming instructor,nnasale beedi,passion fruit,ekitooke,ebisaanyi,ekyeya,enva endiirwa,emisiri,emiyembe,amatooke,ebiwuka,farm,ebinyebwa,amappapaali,ebimera,kassooli,harvesting,emmwanyi,akamonde,obumonde,cabbages,akasaanyi,spread,ebirime,drought,kasaanyi,suckers,insects,fertilizer,nakavundira,ekiwojjolo,akawuka,ddagala,ebiwojjolo,obutungulu
audio_files/096LWLU.wav,0.00360153,0.00272173,0.00407312,0.00592877,0.00767335,0.00426914,0.00341529,0.0071729,0.003991,0.00602679,0.00984195,0.00501448,0.00325243,0.00612944,0.00796039,0.00822735,0.00239186,0.00524472,0.00876908,0.00866798,0.00440468,0.0030274,0.01312957,0.00537883,0.00497124,0.00471497,0.00245872,0.00542375,0.0035176,0.0034586,0.00367093,0.0063459,0.00677198,0.00364139,0.0,0.00187935,0.00388404,0.00359669,0.00971916,0.00533803,0.00162896,0.00195011,0.00567921,0.00592439,0.00247878,0.00502406,0.01019378,0.00460413,0.00726223,0.00198607,0.00460166,0.00827907,0.00339557,0.00331588,0.00790004,0.00559106,0.00854859,0.0,0.0084953,0.00334778,0.006605,0.00262276,0.00421001,0.00183901,0.00619812,0.00805769,0.00420928,0.00206273,0.00427119,0.00262584,0.0044961,0.00537382,0.00532035,0.00433131,0.01472309,0.00445571,0.00316452,0.00699666,0.00454847,0.00397073,0.00688258,0.00183804,0.00541268,0.00410457,0.00160959,0.0046502,0.00788773,0.00687139,0.00422951,0.0042162,0.00369654,0.00565598,0.00565777,0.00471913,0.00482339,0.0057762,0.00226049,0.00491271,0.00209304,0.01484731,0.00499627,0.00419133,0.0058168,0.0054029,0.00672651,0.00563775,0.00605393,0.00746276,0.00685931,0.00158929,0.00610375,0.01017491,0.00599139,0.00515439,0.00339728,0.00532161,0.00476586,0.01069106,0.00531431,0.00485716,0.00454856,0.00825064,0.00579294,0.00397396,0.0057697,0.00672984,0.00254203,0.00297655,0.00497596,0.00222207,0.005767,0.00410857,0.00605762,0.00648643,0.00601978,0.00406474,0.00599189,0.00305942,0.00494134,0.00687247,0.00203332,0.00339336,0.00252605,0.00980317,0.00360946,0.01039487,0.00315982,0.00395134,0.00336839,0.00328942,0.00483311,0.00729713,0.00342125,0.0069105,0.00493896,0.00555708,0.00256461,0.01203302,0.00424617,0.00382928,0.0,0.00388856,0.00752474,0.00179332,0.00626324,0.00375994,0.00595254,0.00474023,0.00965266,0.00645803,0.00370815,0.00547415,0.00547712,0.0042145,0.00736326,0.00434738,0.00564725,0.00642407,0.00219509,0.00648105,0.00249632,0.00319801,0.00488441,0.00875831,0.0048952,0.00239854,0.00522695,0.00721886,0.00637011,0.00782159,0.00797559,0.0106015,0.00609626
audio_files/0A4HXK3.wav,0.0027797,0.0,0.00561801,0.00348551,0.00242182,0.0036822,0.00345011,0.00527534,0.00276887,0.0,0.00720742,0.0,0.00389097,0.00407979,0.00255881,0.0069401,0.00253312,0.00434905,0.00537882,0.00859547,0.00615041,0.00440536,0.01337608,0.00480121,0.00626649,0.00388534,0.00424236,0.00643737,0.00488752,0.00163471,0.00218808,0.00371359,0.0,0.00685187,0.00663738,0.00390761,0.00417523,0.00610999,0.0113703,0.00413735,0.00226388,0.00468761,0.00661185,0.00377635,0.00266903,0.00432279,0.0066439,0.00341218,0.00705991,0.00329781,0.00071011,0.00472349,0.00222524,0.00488446,0.00703337,0.00520724,0.00900708,0.00803236,0.01359766,0.00526357,0.00589787,0.00239387,0.00565206,0.00318827,0.00514515,0.00692498,0.00462384,0.00409544,0.00736554,0.00428691,0.00270712,0.00569791,0.00496968,0.00376352,0.01116181,0.00730393,0.00621182,0.00752343,0.00458,0.00491647,0.0,0.00361981,0.00258157,0.00294961,0.00191341,0.00469742,0.00690405,0.007701,0.00675619,0.00637144,0.00460453,0.00678695,0.00456197,0.00619485,0.0069898,0.00579712,0.0026485,0.00637002,0.00407836,0.00877232,0.00513174,0.00725766,0.00754175,0.00568084,0.00248812,0.00428752,0.00899543,0.00773761,0.00560902,0.00351586,0.00669943,0.01270827,0.00478366,0.00707095,0.00127137,0.00445933,0.00171939,0.01295944,0.00218124,0.00409584,0.00637388,0.00457684,0.00856249,0.00047922,0.00635195,0.00667615,0.00232683,0.00317109,0.00591574,0.00376584,0.00944495,0.00634367,0.00380978,0.00496365,0.00798215,0.00624075,0.00393535,0.00291955,0.0079794,0.00753221,0.00436337,0.00182398,0.00434616,0.00812893,0.0024626,0.00457555,0.00273279,0.00606273,0.00247197,0.00088644,0.00263484,0.00759184,0.00517711,0.0076571,0.0044472,0.00463369,0.00420471,0.00450036,0.0078733,0.00227731,0.00631701,0.00188547,0.00955814,0.00194362,0.00703749,0.00373316,0.00620684,0.00531882,0.01254353,0.00382513,0.00502215,0.00689467,0.0075907,0.00442325,0.00848132,0.00891788,0.00485689,0.00210368,0.00247643,0.0115231,0.004488,0.00663772,9.37e-05,0.00990522,0.00401369,0.00185997,0.00278469,0.01056039,0.00751852,0.00825126,0.00752053,0.00690881,0.00316459
audio_files/0AJPPNQ.wav,0.00395117,0.00200293,0.00397963,0.00548532,0.00493784,0.00445676,0.00414053,0.00672596,0.00304421,0.00318925,0.00943158,0.00368636,0.00369151,0.00609038,0.00649773,0.00794823,0.00328208,0.00547621,0.00704759,0.00559217,0.00671048,0.00299761,0.00982617,0.00367119,0.00426026,0.00404728,0.00413761,0.00781197,0.00458087,0.00378261,0.00308324,0.0023079,0.00473591,0.00517819,0.0,0.00386522,0.00349655,0.00476602,0.00779884,0.00544143,0.0025905,0.00407922,0.00544412,0.00461992,0.00284314,0.00363187,0.01028449,0.00275985,0.0067984,0.0026755,0.00350083,0.00578888,0.00391435,0.00327851,0.00590319,0.00386784,0.01081892,0.0,0.00986493,0.0039773,0.00540266,0.00287894,0.00488439,0.00255705,0.00740072,0.00311169,0.00455167,0.00370869,0.00589241,0.00389308,0.00441835,0.0058037,0.00408783,0.00402057,0.00936701,0.00685922,0.00552997,0.00836708,0.00436112,0.00360005,0.00278115,0.00310289,0.00491743,0.00405797,0.00226016,0.00469288,0.00444331,0.00799804,0.00587625,0.00514432,0.00461936,0.00593933,0.00621753,0.00255072,0.00599064,0.00532582,0.00365616,0.00719631,0.00385676,0.00820619,0.00479418,0.00607784,0.00584874,0.00655478,0.00377993,0.00501492,0.00770385,0.00709409,0.00662355,0.00377443,0.00675055,0.01121667,0.00744502,0.00592602,0.00274486,0.00550115,0.00466616,0.00721111,0.00502297,0.00415803,0.00479911,0.00793166,0.00847649,0.00304147,0.00709053,0.00641292,0.00352911,0.00381845,0.00450425,0.00418485,0.00847701,0.00584132,0.00495452,0.0025208,0.00676596,0.0052018,0.00591257,0.00276739,0.00727346,0.00268757,0.0031117,0.00310895,0.00385295,0.00711572,0.00258637,0.0093271,0.00412916,0.00509206,0.0030419,0.00268849,0.00348501,0.00736178,0.00428087,0.00752677,0.00440278,0.00495807,0.00317685,0.00996425,0.00687454,0.00440565,0.0,0.00240438,0.00897223,0.00296646,0.00650723,0.00415768,0.00611748,0.00542587,0.00984691,0.00688284,0.00482888,0.00621975,0.00632865,0.00560071,0.00665466,0.00611911,0.00491928,0.00524675,0.0029891,0.01103224,0.00401065,0.00448739,0.0057474,0.00968859,0.00507539,0.00395839,0.00461412,0.00940772,0.00625327,0.00905439,0.00867171,0.00884915,0.00470563
audio_files/0G2CVFN.wav,0.00377664,0.00191228,0.00370608,0.00487732,0.00303581,0.00457703,0.00412025,0.00584157,0.00195894,0.00191664,0.00850041,0.0030024,0.00396859,0.00607988,0.00480813,0.00779636,0.00334201,0.00548292,0.00571594,0.00506682,0.00805495,0.00282846,0.00683502,0.00326711,0.00414342,0.00396008,0.00493407,0.00807999,0.00536273,0.00365656,0.00304724,0.00057374,0.00333106,0.00588226,0.00297317,0.00515551,0.00249969,0.00555147,0.00609478,0.00536558,0.00341282,0.00532857,0.00534238,0.00342281,0.00297502,0.00259813,0.00878206,0.00134428,0.00512719,0.00329706,0.00161381,0.00426522,0.00385614,0.00285189,0.00399342,0.00241331,0.01153182,0.00647925,0.01133568,0.00423098,0.00365921,0.00286269,0.00424848,0.00331574,0.00880171,0.00013308,0.00565084,0.00492027,0.00682311,0.00463486,0.00428016,0.00661571,0.00362555,0.00422589,0.00506229,0.00823277,0.00730902,0.00823353,0.00437951,0.003447,0.00088837,0.00374721,0.00391524,0.00434934,0.00315852,0.00454868,0.00294981,0.0089535,0.00678505,0.00536743,0.00522455,0.00573022,0.00571258,0.00398185,0.00643001,0.0051045,0.00459041,0.0080297,0.00500075,0.0047774,0.00439523,0.00700663,0.00648318,0.00712699,0.00294877,0.00397526,0.0086315,0.00785549,0.00517411,0.00527725,0.00682296,0.01091503,0.00808918,0.00613589,0.00292918,0.00632096,0.00415301,0.00420867,0.00489698,0.0039494,0.00486464,0.00580052,0.00934228,0.00261841,0.00729004,0.00609603,0.00338211,0.00420293,0.00427987,0.00510473,0.01031687,0.00681387,0.00443061,0.00073742,0.00702256,0.00551289,0.00517647,0.00336537,0.00821777,0.0,0.00367422,0.00324504,0.0046891,0.00609935,0.00189799,0.00948279,0.00424047,0.00550516,0.00327903,0.0020662,0.00247828,0.00729123,0.00438223,0.00771403,0.00409451,0.00403049,0.00329465,0.0069252,0.00846058,0.00474516,0.00262394,0.0023659,0.00932195,0.00352287,0.00655883,0.00389333,0.00557201,0.0050615,0.01032646,0.00636619,0.0054052,0.00608108,0.00622353,0.00637525,0.00595276,0.00707552,0.00395465,0.0041911,0.0032798,0.01352487,0.00483819,0.00571195,0.00554441,0.0097815,0.00543506,0.00462309,0.0038622,0.00996551,0.00721062,0.00989407,0.00856269,0.00833831,0.0041611
audio_files/0IM8SLP.wav,0.00315537,0.00862277,0.00133746,0.0087223,0.01708744,0.00490869,0.00115012,0.00834444,0.00507194,0.01943088,0.01178214,0.01512845,0.00193651,0.00906307,0.01447631,0.01036646,0.0,0.00582462,0.01438671,0.01623856,0.0,0.00066472,0.01314067,0.00997409,0.00491082,0.00757523,0.0,0.0,0.00092664,0.00463547,0.00736413,0.01651342,0.01814287,0.0,0.00674944,0.0,0.00147934,0.0,0.0077381,0.00646149,0.00049012,0.0,0.00475831,0.0090015,0.00154937,0.00686546,0.0101148,0.00726344,0.00363978,7.912e-05,0.00731946,0.0158017,0.00329963,0.0,0.00899822,0.00664388,0.00342462,0.00842631,0.00198017,0.0,0.00564851,0.00212943,0.0,0.00022828,0.0085199,0.0149024,0.00608948,0.0,0.0,0.0,0.0067786,0.00621282,0.00800585,0.00669214,0.02197273,0.0,0.0,0.00177428,0.00511878,0.00327192,0.02436189,0.0,0.00765388,0.00677001,0.00209457,0.00400215,0.01476067,0.00539233,0.0,0.0,0.00160671,0.00258115,0.00392496,0.01362486,0.0,0.00638459,0.00053012,0.0,0.0,0.03217537,0.00414714,0.0,0.00532739,0.00340527,0.01874159,0.00607944,0.0,0.0105806,0.00471831,0.0,0.00358417,0.00260594,0.0053919,0.00086139,0.00887317,0.00857844,0.0076778,0.00837826,0.01013881,0.00733206,0.0014731,0.00757351,0.0,0.01026591,0.00166973,0.00674393,0.0,0.00142186,0.00435995,0.0,0.0,0.0,0.01080302,0.01474033,0.00188626,0.0,0.0067619,0.00601028,0.0,0.00968388,0.0,0.00685042,0.0,0.01689745,0.0060663,0.02215045,0.00122826,0.0,0.00633363,0.00644914,0.0087112,0.00647242,0.0,0.00463449,0.00624044,0.00568848,0.0,0.01904829,0.0,0.00534991,0.01023698,0.01095851,0.00150501,0.0,0.00462509,0.00178137,0.00338573,0.000749,0.00657039,0.00722678,0.00037493,0.00084703,0.0,0.00225693,0.0056936,0.0,0.00585937,0.01259234,0.00036553,0.0,0.0,0.0,0.00834492,0.00469537,0.00672295,0.0006179,0.00806709,0.0,0.00814459,0.00621788,0.00619782,0.01932497,0.01258113
audio_files/0K9OULT.wav,0.00443827,0.00417103,0.00208898,0.00634434,0.00515531,0.00524908,0.00427778,0.0065864,0.00179439,0.00563061,0.00985719,0.00724659,0.00378171,0.00784796,0.00760824,0.00870571,0.0035246,0.00633613,0.00700489,0.00379113,0.00837822,0.00146766,0.00303027,0.00292809,0.00270778,0.00441713,0.00456044,0.00811115,0.0051624,0.00522828,0.00414239,0.00018683,0.00763436,0.00414136,0.0002626,0.00509338,0.00125183,0.00438673,0.00259811,0.00637538,0.00386082,0.00465195,0.00437164,0.0038655,0.00302937,0.00189834,0.01057336,0.00060577,0.00369042,0.00289923,0.00302401,0.00530998,0.00497302,0.00109434,0.00248964,0.00096948,0.01240831,0.00496867,0.00857622,0.00296291,0.00238922,0.00312075,0.00261787,0.00301488,0.01130398,0.0,0.00636079,0.00468799,0.00540843,0.00420284,0.00569661,0.00717485,0.0031718,0.00481514,0.00283282,0.00764755,0.00689879,0.00804454,0.0043151,0.00238085,0.00512611,0.00312278,0.00535651,0.00560222,0.00387456,0.00439174,0.00150622,0.00939652,0.00585353,0.00394809,0.00523077,0.00463842,0.00637999,0.00334735,0.00526056,0.00476217,0.00547632,0.00814524,0.00478332,0.0051531,0.00386596,0.00569001,0.00554956,0.00771877,0.00507371,0.00405491,0.00735564,0.00818603,0.00491314,0.00554885,0.00655101,0.00873281,0.01012679,0.00486866,0.00476239,0.00785115,0.00632806,0.0,0.00743642,0.00423028,0.00340114,0.00702625,0.00845506,0.00502805,0.00733385,0.00577197,0.00371978,0.00461306,0.00312699,0.00513043,0.00950808,0.0062177,0.00561439,0.0,0.00574957,0.00421275,0.00629584,0.00393466,0.00706609,0.0,0.00244593,0.00465436,0.00421892,0.00589624,0.00199797,0.01439551,0.00498695,0.00435288,0.00417878,0.00344068,0.0031212,0.00698988,0.00318401,0.00740353,0.0040981,0.00384381,0.00214178,0.01021643,0.00744793,0.006564,0.0002235,0.00365829,0.00826864,0.00421807,0.00599824,0.00379526,0.00491335,0.00442825,0.00828425,0.00832616,0.00508775,0.00493029,0.00452782,0.00727332,0.00415373,0.0044383,0.00358244,0.00669085,0.00351745,0.01262721,0.00426386,0.00416222,0.00978971,0.00912721,0.00657427,0.00612515,0.00515267,0.00816568,0.00702413,0.01061356,0.00906074,0.01061009,0.00584166
audio_files/0KXIZNQ.wav,0.00377699,0.00111465,0.00444683,0.00482999,0.00343124,0.00429236,0.00422646,0.0062634,0.00275076,0.00123874,0.00876975,0.00194407,0.00387914,0.00550548,0.0050478,0.00757518,0.00340388,0.00524416,0.00609375,0.00533327,0.00725429,0.00340944,0.00997444,0.00339024,0.00457258,0.00375612,0.00470432,0.00830428,0.00496986,0.00331443,0.00260749,0.00139089,0.00272855,0.00614871,0.0,0.00446446,0.00367742,0.00549012,0.0083087,0.00512115,0.0027548,0.00490008,0.00569939,0.00404264,0.00291584,0.00343434,0.00949182,0.0024298,0.00692417,0.00303228,0.0025437,0.00473685,0.00364221,0.00377919,0.00571821,0.00378501,0.01108033,0.0,0.01125058,0.00455032,0.00532036,0.00284201,0.00544981,0.0029085,0.00703008,0.00270044,0.00455271,0.00428569,0.00680725,0.00439093,0.00392118,0.0058274,0.00392736,0.00379958,0.00840685,0.00772216,0.0063898,0.00867355,0.00434863,0.00385242,0.00032193,0.00364821,0.00420094,0.00368496,0.0022885,0.00473047,0.00402157,0.008216,0.00663538,0.00581975,0.00488724,0.0063181,0.00603221,0.002554,0.00666361,0.00531676,0.00377873,0.00772629,0.0044415,0.00628138,0.00486719,0.00701178,0.00625476,0.00667131,0.00239245,0.0047115,0.00857858,0.00703012,0.00644404,0.00433563,0.00697516,0.01208326,0.00715996,0.00651964,0.00204952,0.00516139,0.00386109,0.00791762,0.00412064,0.00389982,0.00533405,0.00714897,0.00941527,0.00201252,0.0073619,0.00640929,0.00358789,0.00390582,0.00475454,0.00469509,0.00954246,0.00651752,0.00427653,0.00193315,0.00736359,0.00589211,0.00542155,0.00261581,0.00824224,0.00283117,0.00380523,0.00261555,0.00438901,0.0065085,0.00225195,0.00754426,0.00409039,0.00575034,0.00272156,0.00203068,0.00286283,0.00746176,0.00485265,0.00777537,0.00425134,0.00476291,0.0036885,0.00803336,0.00795225,0.00397612,0.0,0.0016906,0.00964805,0.00305103,0.00674478,0.00422663,0.0062815,0.0057097,0.01062194,0.00624874,0.00523609,0.00671779,0.00702969,0.00569338,0.00699744,0.00746507,0.004754,0.00404556,0.0031092,0.01258138,0.00461559,0.0054264,0.00450123,0.01009564,0.00479359,0.00387138,0.00396179,0.01050148,0.00643597,0.00918537,0.00862772,0.00769324,0.00380712
audio_files/0L47WFH.wav,0.00562287,0.00604498,0.00096271,0.00857292,0.00885878,0.0058027,0.0049421,0.00861687,0.00298364,0.00966472,0.01258733,0.01171426,0.00338648,0.0095484,0.01241787,0.00967616,0.00417578,0.00729945,0.00953652,0.00149617,0.00776292,0.0004412,0.00261763,0.00221437,0.00106761,0.00457888,0.00385547,0.00922063,0.00424764,0.00718678,0.00487974,0.00031207,0.01300274,0.00219081,0.0,0.00399456,0.00160145,0.00260392,0.0010547,0.00755568,0.00343192,0.00312802,0.0034649,0.00560942,0.00308146,0.00218536,0.0150878,0.00125173,0.00503097,0.00183955,0.00708707,0.00745023,0.006497,0.00014696,0.00319326,0.00108452,0.01344959,0.0,0.00414188,0.00169116,0.0035377,0.00356729,0.00263928,0.00181879,0.01196665,0.0,0.00527666,0.00334483,0.00341704,0.00327084,0.00726382,0.00652342,0.00276434,0.00480786,0.00497834,0.00616645,0.00482605,0.00900274,0.00409676,0.00138617,0.00996239,0.00218026,0.00824138,0.00625269,0.00336262,0.00452981,0.00056382,0.00882953,0.00438508,0.0027815,0.00474387,0.00414943,0.00830732,0.0,0.00409965,0.00453792,0.00555176,0.00824198,0.00365434,0.00738232,0.00394622,0.0039707,0.00351821,0.0080072,0.00670138,0.00560955,0.00552262,0.00688221,0.00713605,0.00451731,0.0065811,0.00785611,0.01187837,0.00377034,0.0057702,0.00795896,0.00929349,0.0,0.0099257,0.00442159,0.00203357,0.01186663,0.00778708,0.0075106,0.00788009,0.0058262,0.00495956,0.00486345,0.00211176,0.0047732,0.00716611,0.00501378,0.00698453,0.0,0.00454421,0.0031386,0.00865991,0.00320803,0.00576999,0.0,0.00094655,0.00558165,0.00311797,0.00578214,0.0026726,0.01815605,0.00614119,0.00323884,0.00440322,0.00550264,0.00468444,0.00686931,0.00240684,0.00716807,0.00430928,0.00495362,0.0012164,0.01755086,0.00531608,0.00808193,0.0,0.00400286,0.0075662,0.00464892,0.00552338,0.00444087,0.0053751,0.00492737,0.00556999,0.01143415,0.00447047,0.00455962,0.00363961,0.007644,0.00322563,0.00131867,0.00449578,0.01024747,0.00374004,0.01022228,0.00320089,0.00128984,0.01482233,0.00893683,0.00713977,0.00739208,0.00736084,0.00685108,0.00503075,0.0105931,0.01019569,0.01258133,0.00754034
audio_files/0MV7LQS.wav,0.0033404,0.00089196,0.00483394,0.004479,0.00375848,0.004049,0.00376402,0.00600927,0.00295274,0.00142144,0.00831561,0.00133225,0.00377593,0.00505393,0.00454315,0.00743912,0.00286892,0.0048877,0.00626427,0.00724117,0.0063265,0.00372878,0.01181778,0.00431178,0.00531853,0.00398456,0.00412657,0.0070288,0.00469184,0.00266751,0.00263866,0.00318606,0.00225119,0.00598303,0.00138163,0.00380247,0.0038797,0.00540933,0.00973413,0.00476704,0.0023766,0.00430544,0.00605576,0.00424775,0.00274004,0.00405066,0.00843571,0.00317992,0.00698316,0.00296353,0.00213296,0.00534303,0.00302905,0.00411785,0.00658506,0.00463996,0.00980366,0.00291457,0.01172052,0.0046178,0.00573059,0.00262165,0.00527542,0.00284586,0.00617166,0.0052856,0.00455512,0.00383505,0.00658638,0.00404414,0.00354032,0.0057191,0.00458812,0.00389221,0.01053975,0.00699045,0.0057758,0.00789565,0.00447901,0.00429341,0.00086785,0.00331969,0.00374777,0.00348082,0.00204303,0.00469718,0.00584393,0.00779181,0.00626379,0.00574648,0.00457226,0.00637338,0.00535817,0.00446186,0.00646361,0.00558672,0.00307597,0.00668674,0.00389602,0.00876202,0.00498289,0.00661293,0.0067078,0.00605846,0.00321499,0.00467992,0.00830336,0.00742003,0.00613833,0.00354602,0.00670422,0.01196362,0.00601596,0.00649049,0.00199878,0.00494035,0.00315922,0.01034272,0.00356721,0.00415034,0.00560339,0.00625578,0.00842575,0.00175468,0.00666744,0.00656472,0.00288374,0.00345199,0.00525111,0.00389271,0.00885939,0.00603013,0.00440644,0.00393333,0.00736691,0.00569897,0.00491039,0.00284111,0.00755096,0.00536723,0.00371483,0.00245079,0.00405154,0.00773724,0.0025666,0.00690143,0.00337846,0.00555165,0.0027518,0.00178903,0.00310651,0.00748024,0.00471685,0.00757245,0.00444768,0.00482796,0.00368743,0.00726931,0.00728071,0.00328329,0.00041278,0.0021795,0.0092259,0.00239302,0.00677288,0.00393306,0.00617087,0.00535914,0.01122278,0.00530383,0.0048842,0.00654999,0.0069582,0.00493664,0.007633,0.00749248,0.00492887,0.00368097,0.00269557,0.01110182,0.00419593,0.00553388,0.00280914,0.00977197,0.00451439,0.00281644,0.00370371,0.00992834,0.00688868,0.00858646,0.00806015,0.00790856,0.0039616
audio_files/0N7JNLT.wav,0.00355822,0.00074163,0.00428328,0.0039854,0.00088428,0.00438177,0.00425901,0.00517961,0.00148055,0.0,0.00758249,0.00067982,0.004243,0.00532997,0.0027944,0.00729896,0.00353819,0.00519631,0.0043467,0.00457719,0.00892506,0.00334368,0.0067111,0.00281326,0.00450625,0.00355503,0.00577513,0.00882426,0.0059502,0.00306412,0.00241258,0.0,0.00059778,0.00722816,0.00565479,0.00607999,0.00265605,0.00657191,0.00656635,0.00495599,0.00371122,0.0065399,0.00565293,0.00256017,0.00309085,0.0022269,0.00768403,0.00076238,0.00517021,0.00381837,0.00023341,0.00272726,0.00352639,0.0034652,0.0035615,0.00215016,0.01200225,0.00941208,0.01325047,0.00500454,0.00340132,0.00282516,0.00496177,0.00383951,0.00846042,0.0,0.00573116,0.00579759,0.0081147,0.00536757,0.00363328,0.00671171,0.00334201,0.0039426,0.00335885,0.00951659,0.00861119,0.00867432,0.00435684,0.00374519,0.0,0.00453476,0.00291975,0.00388777,0.0032747,0.00459,0.00217968,0.00933521,0.00787736,0.0062825,0.00564095,0.00621383,0.00546918,0.00398035,0.00736461,0.00506117,0.0048601,0.00885109,0.00588886,0.00183914,0.00445665,0.00833352,0.0070409,0.00735749,0.00100386,0.00350028,0.00987282,0.00780328,0.00484943,0.00617391,0.0071412,0.01204826,0.00782312,0.0069391,0.00202411,0.00594242,0.00308954,0.00479033,0.00372403,0.00357802,0.0055627,0.00466118,0.01070475,0.00123948,0.00770353,0.00605955,0.00348956,0.00437223,0.004567,0.00589266,0.01189976,0.00780749,0.00348727,0.0,0.00783261,0.00646084,0.00450214,0.00319473,0.00960861,0.0,0.00463868,0.00261056,0.00547871,0.00515168,0.00138745,0.00716869,0.00423772,0.00641832,0.00286997,0.00116371,0.00156767,0.00741756,0.0051548,0.00806844,0.0038605,0.00370148,0.00398104,0.00419199,0.0100408,0.00424005,0.00534451,0.00138961,0.01026655,0.00371248,0.00687564,0.00398241,0.00575637,0.0054313,0.01135349,0.00554283,0.00600622,0.00674049,0.00714882,0.00659692,0.00632013,0.00892595,0.0036563,0.00254456,0.00348343,0.01584096,0.0057231,0.00703796,0.00397533,0.01034593,0.00510352,0.0046158,0.00295859,0.01148739,0.00749573,0.01016218,0.00852894,0.00675787,0.00292273
audio_files/0OTDVG8.wav,0.00235615,0.0,0.0066154,0.00322181,0.00349676,0.00319459,0.00303704,0.0055097,0.00379641,0.0,0.00713263,0.0,0.00365285,0.00319767,0.00258823,0.00667556,0.00199274,0.00380003,0.00613998,0.01093853,0.00428256,0.00519367,0.018251,0.00596448,0.0073901,0.00400585,0.00327778,0.00517342,0.00413095,0.00073502,0.0019207,0.00660868,0.0,0.00669666,0.0051654,0.00241266,0.00545344,0.00579562,0.01484618,0.00360633,0.00120473,0.00345857,0.00726628,0.00471271,0.00240912,0.00581063,0.00637226,0.00530778,0.00877976,0.00289193,0.00137119,0.00605982,0.0014356,0.00599745,0.00961911,0.0074248,0.00716202,0.00464197,0.01369152,0.00550006,0.00791337,0.00214848,0.00646059,0.00265644,0.00265544,0.01218492,0.00359544,0.00288383,0.0068997,0.00357123,0.00208178,0.00483706,0.00599451,0.00351414,0.01679904,0.0058419,0.00449235,0.00703571,0.00469283,0.00570715,0.0,0.00304843,0.00253606,0.00219656,0.00082869,0.00482374,0.00995029,0.00650561,0.00604095,0.0065587,0.00388931,0.0073083,0.00418784,0.00688573,0.00683736,0.006286,0.0011093,0.00485314,0.00283461,0.01327974,0.00568073,0.00661749,0.0077141,0.00457297,0.00316912,0.00501648,0.00844638,0.00739324,0.00651776,0.00165877,0.00650076,0.01347303,0.00276033,0.00726012,0.00055564,0.00321564,0.00088774,0.01885687,0.00107593,0.00437699,0.00697518,0.00507585,0.00735579,0.0,0.00561581,0.00713658,0.00175621,0.00238828,0.0068311,0.0024065,0.00773937,0.00538699,0.00396339,0.00835475,0.00816486,0.00622822,0.00373679,0.00249169,0.00703771,0.01291625,0.00422652,0.00117401,0.00357868,0.00996475,0.0032088,0.00249179,0.00184287,0.00592604,0.00205645,0.00075086,0.00340202,0.007748,0.0053392,0.00743994,0.00483922,0.00543645,0.00445261,0.00518211,0.00642685,0.00091889,0.00435158,0.00194061,0.00925527,0.00078001,0.00718594,0.00371709,0.00671629,0.00548696,0.01327801,0.0028581,0.00439263,0.00719616,0.00810593,0.00295546,0.01005792,0.00899532,0.00583239,0.00186203,0.00184747,0.0086965,0.00368948,0.00626275,0.0,0.00975937,0.0031807,5.141e-05,0.00275713,0.01019516,0.00723047,0.00691733,0.00698748,0.00680522,0.00320873
